id,price
188792,58050.4
188793,17239.290322580644
188794,10112.609375
188795,32619.917525773195
188796,32310.83116883117
188797,90875.5
188798,20030.01388888889
188799,15818.611111111111
188800,65584.1182795699
188801,45971.78125
188802,27309.23076923077
188803,92601.5294117647
188804,11490.823529411764
188805,14112.49152542373
188806,143129.81132075473
188807,40420.22093023256
188808,57506.51388888889
188809,34460.20618556701
188810,23358.219178082192
188811,54737.72549019608
188812,32974.29824561404
188813,11739.47311827957
188814,35793.505494505494
188815,12714.09677419355
188816,36498.75409836065
188817,26482.679012345678
188818,41519.22222222222
188819,42257.735849056604
188820,51672.25
188821,31618.784615384615
188822,21087.04761904762
188823,47505.854545454546
188824,9958.511363636364
188825,15067.132075471698
188826,9141.953488372093
188827,42348.545454545456
188828,19806.74
188829,10679.346153846154
188830,49804.92682926829
188831,79316.77777777778
188832,9186.967741935483
188833,25257.581818181818
188834,24332.55172413793
188835,31987.678571428572
188836,37714.40909090909
188837,41096.61627906977
188838,12322.19642857143
188839,15979.456790123457
188840,34128.36
188841,50869.15189873418
188842,11739.47311827957
188843,72888.84
188844,36735.455882352944
188845,22700.7311827957
188846,36590.67647058824
188847,65208.81707317073
188848,13115.516129032258
188849,27631.050847457627
188850,63470.21568627451
188851,52739.25490196078
188852,113714.1
188853,15440.473684210527
188854,21632.890909090907
188855,59720.362318840576
188856,101157.16
188857,72402.03389830509
188858,44721.67213114754
188859,44721.67213114754
188860,7020.36
188861,33567.84523809524
188862,216459.86
188863,23958.823529411766
188864,20221.81818181818
188865,48857.56
188866,42257.735849056604
188867,13940.9375
188868,132840.71641791044
188869,22700.7311827957
188870,8852.2
188871,9591.709090909091
188872,31618.784615384615
188873,40540.181818181816
188874,35376.2037037037
188875,15979.456790123457
188876,36753.357894736844
188877,66621.33333333333
188878,69568.50847457627
188879,74581.12222222223
188880,44687.01052631579
188881,8189.12962962963
188882,54159.54255319149
188883,34046.33823529412
188884,124669.45977011495
188885,38158.132530120485
188886,46100.47692307692
188887,132840.71641791044
188888,263998.1411764706
188889,71036.67647058824
188890,16281.754098360656
188891,98798.52688172043
188892,66316.3163265306
188893,80513.11111111111
188894,10833.266666666666
188895,21944.86567164179
188896,36266.90476190476
188897,19349.02985074627
188898,10619.86301369863
188899,144219.2906976744
188900,7164.9152542372885
188901,9060.8125
188902,116528.13043478261
188903,51084.706896551725
188904,30603.5873015873
188905,27056.622950819674
188906,69534.86842105263
188907,44477.21111111111
188908,21049.192771084337
188909,33796.16901408451
188910,24589.77027027027
188911,39446.3
188912,29374.164948453606
188913,116528.13043478261
188914,45875.86440677966
188915,47206.16
188916,7998.759036144578
188917,60774.85135135135
188918,10855.96
188919,43751.79661016949
188920,21710.070588235296
188921,111087.4328358209
188922,39166.693333333336
188923,92450.0
188924,47809.34545454545
188925,46140.64705882353
188926,50096.898305084746
188927,8758.9
188928,98798.52688172043
188929,17796.931034482757
188930,15284.036144578313
188931,40258.28125
188932,29395.86075949367
188933,122151.22222222222
188934,43510.53846153846
188935,35693.455882352944
188936,33787.71153846154
188937,31987.145454545454
188938,21613.87037037037
188939,154680.73846153845
188940,9753.666666666666
188941,83607.75342465754
188942,82407.07594936709
188943,72696.48780487805
188944,31970.878048780487
188945,19725.74193548387
188946,30309.410256410258
188947,41496.81034482759
188948,50638.11111111111
188949,197560.1170212766
188950,25949.79411764706
188951,35017.93421052631
188952,7020.36
188953,8828.281690140846
188954,23513.01818181818
188955,51226.22535211268
188956,26479.4
188957,36532.2
188958,24236.236363636363
188959,14242.04109589041
188960,72460.44444444444
188961,64106.50769230769
188962,13247.685714285713
188963,60617.0
188964,53627.43373493976
188965,7469.877777777778
188966,49595.49333333333
188967,61858.19642857143
188968,27263.38157894737
188969,34808.34210526316
188970,40965.04878048781
188971,31097.98969072165
188972,97555.61728395062
188973,106456.07142857143
188974,35296.61538461538
188975,16487.4
188976,10357.233766233767
188977,32974.29824561404
188978,10583.728260869566
188979,51255.879310344826
188980,21632.890909090907
188981,14171.790322580646
188982,27321.030303030304
188983,57889.319444444445
188984,23875.866666666665
188985,15053.192307692309
188986,27926.916666666668
188987,45621.30434782609
188988,25443.48780487805
188989,44546.85567010309
188990,42799.81967213115
188991,70606.32075471699
188992,28048.844827586207
188993,31511.44
188994,41028.21153846154
188995,33809.5
188996,19349.02985074627
188997,75588.55263157895
188998,40810.457627118645
188999,7191.430769230769
189000,12493.279069767443
189001,26983.278350515466
189002,34612.67272727273
189003,33185.846153846156
189004,56666.92
189005,49693.68
189006,47664.75
189007,41028.21153846154
189008,24843.583333333332
189009,15987.0
189010,33782.05263157895
189011,39334.71153846154
189012,71413.36363636363
189013,71036.67647058824
189014,34167.895348837206
189015,18663.666666666668
189016,103912.53846153847
189017,9591.709090909091
189018,19174.0
189019,11942.860215053763
189020,16606.050632911392
189021,41570.59459459459
189022,49467.225
189023,71506.33333333333
189024,25817.416666666668
189025,67260.79104477612
189026,17239.290322580644
189027,14141.17543859649
189028,32938.41071428572
189029,15730.847457627118
189030,13422.863157894737
189031,31591.743902439026
189032,51198.60824742268
189033,14065.898550724638
189034,67938.83333333333
189035,81095.45161290323
189036,92491.03174603175
189037,19038.797101449276
189038,62303.920634920636
189039,74196.68817204301
189040,13018.283783783783
189041,12792.82456140351
189042,27486.951612903227
189043,46755.3064516129
189044,41028.21153846154
189045,55054.867469879515
189046,7629.19540229885
189047,21368.303571428572
189048,11367.316666666668
189049,90200.3880597015
189050,35799.71264367816
189051,7164.9152542372885
189052,41770.92222222222
189053,46169.72881355932
189054,32329.98275862069
189055,51785.77358490566
189056,10112.609375
189057,18954.11111111111
189058,8616.231707317073
189059,78268.43859649122
189060,14527.529411764706
189061,22913.755555555555
189062,22383.55172413793
189063,25409.071428571428
189064,14242.04109589041
189065,30757.94827586207
189066,15191.505747126437
189067,57889.319444444445
189068,21913.985915492958
189069,30039.863636363636
189070,53069.011494252874
189071,24630.706896551725
189072,158432.01785714287
189073,51198.60824742268
189074,31291.321428571428
189075,61556.50588235294
189076,29950.546875
189077,42082.296703296706
189078,89382.55
189079,32329.98275862069
189080,122151.22222222222
189081,35693.455882352944
189082,21926.109375
189083,20575.62
189084,37938.35294117647
189085,76520.78787878787
189086,9141.953488372093
189087,69126.82828282828
189088,31773.377358490565
189089,74196.68817204301
189090,14194.920454545454
189091,59868.06779661017
189092,21637.7875
189093,151044.34426229508
189094,37618.43137254902
189095,28533.79661016949
189096,13457.18309859155
189097,72035.51923076923
189098,18632.0
189099,7164.9152542372885
189100,11942.860215053763
189101,56431.18518518518
189102,82575.77192982456
189103,52907.5
189104,7134.7464788732395
189105,62850.596153846156
189106,50096.898305084746
189107,31672.85185185185
189108,33333.735849056604
189109,139332.84507042254
189110,10569.878378378378
189111,8616.231707317073
189112,13219.56338028169
189113,67508.02777777778
189114,12792.82456140351
189115,11881.013698630137
189116,14433.882352941177
189117,17721.85714285714
189118,31976.479452054795
189119,46851.12048192771
189120,83607.75342465754
189121,56666.92
189122,7885.897727272727
189123,15009.098039215687
189124,35296.61538461538
189125,76518.07407407407
189126,15992.075471698114
189127,36711.87804878049
189128,24269.415584415583
189129,15187.529411764706
189130,132840.71641791044
189131,45424.913978494624
189132,21188.696428571428
189133,103459.5294117647
189134,29223.34328358209
189135,47664.75
189136,62303.920634920636
189137,20651.55172413793
189138,11744.725
189139,10619.86301369863
189140,9275.214285714286
189141,7629.19540229885
189142,17019.222222222223
189143,8431.327868852459
189144,12696.686274509804
189145,123437.70967741935
189146,36418.26
189147,22642.09756097561
189148,32042.450980392157
189149,40965.04878048781
189150,45008.69135802469
189151,29296.543478260868
189152,37106.78846153846
189153,53600.901960784315
189154,12637.43137254902
189155,8191.5125
189156,93776.125
189157,10253.506172839507
189158,10833.266666666666
189159,30757.94827586207
189160,40632.328571428574
189161,11845.521276595744
189162,10413.333333333334
189163,64033.62
189164,15002.929824561403
189165,19595.065789473683
189166,82575.77192982456
189167,16836.113636363636
189168,19249.689655172413
189169,30848.701754385966
189170,83607.75342465754
189171,7075.149425287356
189172,50694.477611940296
189173,10413.333333333334
189174,36831.207792207795
189175,9807.303370786516
189176,44546.85567010309
189177,72888.84
189178,32329.98275862069
189179,10855.96
189180,58937.8
189181,15094.666666666666
189182,12714.09677419355
189183,42799.81967213115
189184,263998.1411764706
189185,7349.942307692308
189186,74581.12222222223
189187,172810.0923076923
189188,49804.92682926829
189189,10906.016393442624
189190,31817.847826086956
189191,17106.27868852459
189192,93758.42
189193,51167.813559322036
189194,30235.58620689655
189195,10357.233766233767
189196,12145.922077922078
189197,17103.54716981132
189198,22595.92
189199,13718.288461538461
189200,26983.278350515466
189201,26467.37254901961
189202,16014.296296296296
189203,31551.313725490196
189204,15692.290909090909
189205,43670.13461538462
189206,35376.2037037037
189207,73260.61428571428
189208,26560.489583333332
189209,35449.25
189210,48412.2125
189211,8473.971428571429
189212,10696.059701492537
189213,41447.395604395606
189214,116528.13043478261
189215,60777.230769230766
189216,50056.859375
189217,46441.52808988764
189218,45462.36
189219,18100.058823529413
189220,44477.21111111111
189221,34593.78333333333
189222,43189.65853658537
189223,52067.03125
189224,18900.74074074074
189225,30006.0
189226,49975.03846153846
189227,37428.767441860466
189228,14433.882352941177
189229,69468.14285714286
189230,21059.98901098901
189231,59869.27118644068
189232,37714.40909090909
189233,46851.12048192771
189234,53682.74074074074
189235,51609.10975609756
189236,78835.17582417582
189237,44477.21111111111
189238,41610.91780821918
189239,13219.56338028169
189240,61556.50588235294
189241,12487.395061728395
189242,9502.477611940298
189243,49467.225
189244,47566.9
189245,44770.87755102041
189246,12614.253968253968
189247,40169.03896103896
189248,41268.43548387097
189249,16585.71052631579
189250,17423.233333333334
189251,36273.32258064516
189252,32632.980392156864
189253,122151.22222222222
189254,21513.41891891892
189255,36418.26
189256,21651.92
189257,47205.63636363636
189258,13130.76
189259,33803.06756756757
189260,20849.409638554218
189261,73774.37037037036
189262,27985.54098360656
189263,79316.77777777778
189264,50887.77631578947
189265,59410.35051546392
189266,46889.87142857143
189267,74699.68
189268,66660.42
189269,37058.67307692308
189270,51545.95081967213
189271,71829.93548387097
189272,46653.455555555556
189273,46676.98947368421
189274,107791.86206896552
189275,103459.5294117647
189276,53682.74074074074
189277,39365.551020408166
189278,31773.377358490565
189279,55465.65934065934
189280,49102.620689655174
189281,16112.327586206897
189282,69534.86842105263
189283,90092.6603773585
189284,47717.91358024691
189285,42557.26666666667
189286,22544.88888888889
189287,56308.816091954024
189288,58050.4
189289,14018.677966101695
189290,39476.94827586207
189291,50420.27368421053
189292,15053.192307692309
189293,41519.22222222222
189294,43670.13461538462
189295,17093.945652173912
189296,15876.23076923077
189297,36426.12765957447
189298,58720.35
189299,40046.73333333333
189300,177256.17441860464
189301,11845.78431372549
189302,39508.698795180724
189303,19817.084745762713
189304,80008.0
189305,47435.743902439026
189306,24680.46551724138
189307,60218.64406779661
189308,50604.307692307695
189309,37479.88461538462
189310,47505.854545454546
189311,46998.44086021505
189312,34572.41176470588
189313,122151.22222222222
189314,32619.917525773195
189315,41498.65882352941
189316,153454.37735849057
189317,59410.35051546392
189318,13701.490566037735
189319,17400.75257731959
189320,47851.46913580247
189321,139332.84507042254
189322,16797.96153846154
189323,8037.661764705882
189324,163541.92156862744
189325,28486.89230769231
189326,7885.897727272727
189327,15053.192307692309
189328,44477.21111111111
189329,16112.327586206897
189330,59410.35051546392
189331,62109.15555555555
189332,46049.07692307692
189333,20007.55769230769
189334,15053.192307692309
189335,20521.350515463917
189336,7867.784810126583
189337,12700.894736842105
189338,37819.81538461539
189339,77899.56164383562
189340,27412.74647887324
189341,158432.01785714287
189342,30863.563829787236
189343,44477.21111111111
189344,33333.735849056604
189345,27568.716981132075
189346,10413.333333333334
189347,77029.31343283581
189348,60608.66216216216
189349,32938.41071428572
189350,71036.67647058824
189351,57886.070175438595
189352,79316.77777777778
189353,7066.641975308642
189354,116528.13043478261
189355,25817.416666666668
189356,40923.470588235294
189357,17952.0
189358,73260.61428571428
189359,26646.777777777777
189360,127268.82456140351
189361,10513.06
189362,17711.659793814433
189363,77101.04285714286
189364,25535.928571428572
189365,96659.6338028169
189366,12309.671428571428
189367,25457.41176470588
189368,50638.11111111111
189369,40881.77027027027
189370,10906.016393442624
189371,59516.93650793651
189372,13457.18309859155
189373,131828.0641025641
189374,21513.41891891892
189375,44618.36538461538
189376,8213.636363636364
189377,23481.103448275862
189378,35750.0
189379,62903.912280701756
189380,19595.065789473683
189381,27486.951612903227
189382,65605.76923076923
189383,54802.45161290323
189384,15377.56
189385,57886.070175438595
189386,26138.247311827956
189387,11490.823529411764
189388,60415.611940298506
189389,60608.66216216216
189390,57550.72727272727
189391,46027.192307692305
189392,8250.59756097561
189393,13903.394366197183
189394,10311.183333333332
189395,10268.644736842105
189396,19137.354430379746
189397,60004.63218390805
189398,11881.013698630137
189399,24269.819277108432
189400,39334.71153846154
189401,37938.35294117647
189402,76477.72549019608
189403,28589.926470588234
189404,44866.56989247312
189405,132840.71641791044
189406,29539.588888888888
189407,34164.717391304344
189408,103912.53846153847
189409,23906.66129032258
189410,66912.4696969697
189411,68793.29032258065
189412,45407.18
189413,54577.3125
189414,101544.5
189415,35750.0
189416,26847.574074074073
189417,16876.44230769231
189418,50096.898305084746
189419,20849.409638554218
189420,30309.410256410258
189421,119695.65384615384
189422,54867.32258064516
189423,44578.607142857145
189424,132840.71641791044
189425,46813.44827586207
189426,9186.967741935483
189427,24630.706896551725
189428,17103.54716981132
189429,11044.022727272728
189430,25949.79411764706
189431,31323.30769230769
189432,20521.350515463917
189433,94947.05194805194
189434,34152.04705882353
189435,20743.36
189436,16668.43010752688
189437,13134.226666666667
189438,20521.350515463917
189439,17520.972222222223
189440,30262.0
189441,66912.4696969697
189442,66912.4696969697
189443,109762.0303030303
189444,15818.611111111111
189445,65605.76923076923
189446,131221.61538461538
189447,15284.036144578313
189448,110237.37362637362
189449,9081.088235294117
189450,31060.347826086956
189451,98798.52688172043
189452,19595.065789473683
189453,30703.85714285714
189454,164461.46987951806
189455,32161.92
189456,116055.28358208956
189457,7669.52
189458,72607.51315789473
189459,34751.421875
189460,37938.35294117647
189461,47664.75
189462,64960.364705882355
189463,20722.257575757576
189464,23301.816666666666
189465,35236.01176470588
189466,13906.176470588236
189467,27900.56603773585
189468,23604.897058823528
189469,14858.76923076923
189470,71829.93548387097
189471,52160.442307692305
189472,32858.96296296296
189473,17253.36
189474,54737.72549019608
189475,27985.54098360656
189476,39014.59375
189477,36229.7
189478,76586.05172413793
189479,47435.743902439026
189480,15745.525773195875
189481,61978.08
189482,25533.35
189483,139332.84507042254
189484,30006.0
189485,8574.522727272728
189486,39508.698795180724
189487,12487.395061728395
189488,17511.47272727273
189489,135911.29411764705
189490,45137.53333333333
189491,59377.0
189492,42082.296703296706
189493,20264.087719298244
189494,76518.07407407407
189495,12145.922077922078
189496,47664.75
189497,59410.35051546392
189498,25452.746666666666
189499,77522.94444444444
189500,14730.494623655914
189501,10833.266666666666
189502,12788.898305084746
189503,33803.06756756757
189504,26643.166666666668
189505,41449.33928571428
189506,38016.8431372549
189507,33782.05263157895
189508,51198.60824742268
189509,46676.98947368421
189510,20518.90163934426
189511,18900.74074074074
189512,44546.85567010309
189513,54322.41414141414
189514,9706.333333333334
189515,44578.607142857145
189516,16277.179104477613
189517,8568.34328358209
189518,28692.381818181817
189519,16360.193548387097
189520,33796.16901408451
189521,78835.17582417582
189522,47660.958333333336
189523,38807.108695652176
189524,53480.35164835165
189525,84253.04054054055
189526,14246.557377049181
189527,59238.35593220339
189528,41096.61627906977
189529,39446.3
189530,44721.67213114754
189531,8828.281690140846
189532,20028.390625
189533,85284.74
189534,88219.73015873016
189535,75172.0350877193
189536,53990.0
189537,43472.0
189538,28153.369047619046
189539,61556.50588235294
189540,23231.833333333332
189541,53480.35164835165
189542,53144.833333333336
189543,17763.144927536232
189544,52739.25490196078
189545,7685.72
189546,28203.528301886792
189547,73774.37037037036
189548,49102.620689655174
189549,24589.77027027027
189550,37819.81538461539
189551,14194.920454545454
189552,77724.53125
189553,110345.92
189554,35586.927835051545
189555,79320.75
189556,22723.304347826088
189557,16693.444444444445
189558,85782.17307692308
189559,80705.67948717948
189560,101409.33823529411
189561,20221.81818181818
189562,31870.46153846154
189563,26482.679012345678
189564,11904.8125
189565,43433.17021276596
189566,58330.7037037037
189567,77743.76470588235
189568,10115.048387096775
189569,53682.74074074074
189570,13247.685714285713
189571,79237.12
189572,14729.31081081081
189573,59229.1686746988
189574,16266.413793103447
189575,101095.22916666667
189576,79263.41176470589
189577,56308.816091954024
189578,72035.51923076923
189579,91992.3
189580,44546.85567010309
189581,18045.5593220339
189582,197560.1170212766
189583,57106.28333333333
189584,77417.97826086957
189585,101558.03797468354
189586,48619.24731182796
189587,9389.203125
189588,68327.62626262626
189589,27486.951612903227
189590,48846.6
189591,41059.0
189592,45621.30434782609
189593,72406.11235955056
189594,36093.36666666667
189595,21049.192771084337
189596,72031.42105263157
189597,24049.558139534885
189598,9540.581818181818
189599,154680.73846153845
189600,46794.21875
189601,106456.07142857143
189602,65879.11764705883
189603,64820.395833333336
189604,31810.84126984127
189605,53069.011494252874
189606,90035.1
189607,45875.86440677966
189608,21059.98901098901
189609,110237.37362637362
189610,55283.9375
189611,80513.11111111111
189612,50887.77631578947
189613,36788.49230769231
189614,12700.894736842105
189615,49247.2
189616,83779.65454545454
189617,97555.61728395062
189618,8208.02
189619,83283.97872340426
189620,8777.0
189621,15745.525773195875
189622,41610.91780821918
189623,18511.383720930233
189624,30236.96875
189625,44866.56989247312
189626,44546.85567010309
189627,28203.528301886792
189628,90035.1
189629,25836.14893617021
189630,10413.333333333334
189631,31817.847826086956
189632,36627.04705882353
189633,49072.36507936508
189634,40031.51351351351
189635,38588.61016949153
189636,10326.217391304348
189637,17520.972222222223
189638,13832.736842105263
189639,47605.53846153846
189640,101558.03797468354
189641,25443.48780487805
189642,65580.171875
189643,20785.80412371134
189644,10326.217391304348
189645,60777.230769230766
189646,26479.12676056338
189647,55283.9375
189648,25028.936842105264
189649,36254.53333333333
189650,64829.9693877551
189651,37871.41
189652,15206.148148148148
189653,60004.63218390805
189654,38443.19117647059
189655,70058.91935483871
189656,43189.65853658537
189657,14127.830188679245
189658,40253.794871794875
189659,53144.833333333336
189660,15992.075471698114
189661,40776.030303030304
189662,21547.0
189663,88909.05376344085
189664,56308.816091954024
189665,60009.94520547945
189666,22472.811764705883
189667,33885.47872340425
189668,44522.70238095238
189669,25457.41176470588
189670,33809.5
189671,21059.98901098901
189672,58937.8
189673,47505.854545454546
189674,17160.38
189675,23166.59677419355
189676,15991.728395061727
189677,90981.5487804878
189678,27769.972222222223
189679,35224.77777777778
189680,61141.27419354839
189681,35740.63636363636
189682,22008.41095890411
189683,21850.066666666666
189684,16668.43010752688
189685,82523.54
189686,9389.203125
189687,9117.09677419355
189688,10373.802325581395
189689,24601.83908045977
189690,39808.88
189691,46169.72881355932
189692,11744.725
189693,49595.49333333333
189694,19790.76530612245
189695,101219.40350877192
189696,104153.76811594203
189697,22102.064516129034
189698,20826.774193548386
189699,10081.833333333334
189700,10357.233766233767
189701,30937.960784313724
189702,102680.23636363636
189703,7469.877777777778
189704,139332.84507042254
189705,72881.4268292683
189706,30603.5873015873
189707,43854.24657534246
189708,16487.4
189709,10368.849056603774
189710,14480.588235294117
189711,19174.0
189712,18100.058823529413
189713,10825.0
189714,29618.274509803923
189715,11077.894736842105
189716,78268.43859649122
189717,35793.505494505494
189718,9958.511363636364
189719,9807.303370786516
189720,41816.862068965514
189721,13832.736842105263
189722,18954.11111111111
189723,26138.247311827956
189724,7337.867924528302
189725,28355.478260869564
189726,116528.13043478261
189727,14738.660714285714
189728,45462.36
189729,18009.824561403508
189730,61351.52830188679
189731,26579.492753623188
189732,108888.69230769231
189733,56308.816091954024
189734,23481.103448275862
189735,34152.04705882353
189736,8574.522727272728
189737,20785.80412371134
189738,108888.69230769231
189739,71810.01408450704
189740,43762.82089552239
189741,76518.07407407407
189742,123243.62
189743,15440.473684210527
189744,61409.620689655174
189745,31137.060606060608
189746,26505.890625
189747,36590.67647058824
189748,54906.281690140844
189749,17511.47272727273
189750,13930.057971014492
189751,62903.912280701756
189752,13026.775862068966
189753,50869.15189873418
189754,65879.11764705883
189755,87840.30769230769
189756,10268.644736842105
189757,66954.31343283581
189758,14065.898550724638
189759,123149.71153846153
189760,65584.1182795699
189761,13457.18309859155
189762,88252.80392156863
189763,24149.25
189764,68545.32142857143
189765,39234.48529411765
189766,67508.02777777778
189767,9743.547169811322
189768,12493.279069767443
189769,8792.030303030304
189770,44477.21111111111
189771,11334.18
189772,9746.831325301206
189773,45790.07246376811
189774,31817.847826086956
189775,30661.734375
189776,101544.5
189777,11557.796875
189778,19286.975308641977
189779,53984.545454545456
189780,6680.0875
189781,8201.716666666667
189782,41498.65882352941
189783,74581.12222222223
189784,49975.03846153846
189785,56666.92
189786,76520.78787878787
189787,160537.33707865168
189788,51545.95081967213
189789,15002.929824561403
189790,30642.703703703704
189791,24601.83908045977
189792,7164.9152542372885
189793,58708.35384615385
189794,116528.13043478261
189795,101219.40350877192
189796,79531.15094339622
189797,29287.378048780487
189798,24862.189655172413
189799,40781.454545454544
189800,40253.794871794875
189801,76937.30303030302
189802,38790.24137931035
189803,10389.397260273972
189804,10955.083333333334
189805,47660.958333333336
189806,27811.12987012987
189807,9450.693181818182
189808,15206.148148148148
189809,45003.333333333336
189810,10955.083333333334
189811,51226.22535211268
189812,60774.85135135135
189813,141862.38596491228
189814,44522.70238095238
189815,13822.615384615385
189816,24062.612903225807
189817,65208.81707317073
189818,28807.7375
189819,47717.91358024691
189820,30453.55
189821,45003.333333333336
189822,23906.66129032258
189823,19599.860215053763
189824,76518.07407407407
189825,64227.67796610169
189826,34128.36
189827,31561.140350877195
189828,24862.189655172413
189829,22940.08988764045
189830,11521.21875
189831,64424.7
189832,47851.46913580247
189833,46817.38
189834,8852.2
189835,12145.922077922078
189836,44477.21111111111
189837,33822.9
189838,25418.666666666668
189839,36266.90476190476
189840,63288.66129032258
189841,37111.912280701756
189842,21188.696428571428
189843,12095.2
189844,30519.924731182797
189845,59678.92156862745
189846,26646.777777777777
189847,80811.15625
189848,41059.0
189849,11044.022727272728
189850,46169.72881355932
189851,94852.5617977528
189852,11333.0
189853,72623.42307692308
189854,41059.0
